%%
%%   +-------+--------------+  Top            This diagram illustrates what
%%   |       |              |                 the columns in this file
%%   |       |_             /\                correspond to.  Voltages are
%%   |      /+ \     +--------------+         all in volts.
%%   |     | V3 |    |      __      |
%%   |      \-_/     |     /  \     |         In addition to V1...V7, column
%%   +---+   |  +---(|----|-V2+|----|)---+    eight is the thermocouple
%%   /   |_  |  |_   |     \__/     |    |_   voltage, column nine is an
%%   \  /+ \ | /+ \  |              |   /+ \  encoded time.
%%   / | V4 ||| V5 | |              |  | V6 |
%%   \  \-_/ | \-_/  |      __      |   \-_/
%%   /   |   |  |    |     /  \     |    |
%%   +---+   |  +---(|----|-V1+|----|)---+
%%   |       |  |_   |     \__/     |
%%   8 I     | /+ \  |              |
%%   |       || V7 | +--------------+
%%   |       | \-_/         \/
%%   |       |  |           |
%%   +-------+--+-----------+  Bottom
%%
%% Measurement started Tue Nov 17 10:43:15 2015
-0.000003 -0.000000 -0.000008 0.000007 -0.000026 0.000005 0.000056 0.000885  1447775611
0.000061 0.000014 -0.000037 0.000032 0.000036 0.000022 0.000012 0.000887  1447775620
-0.000020 -0.000039 -0.000017 0.000043 -0.000021 0.000006 -0.000026 0.000875  1447775629
-0.000007 -0.000010 -0.000012 0.000006 -0.000017 -0.000023 0.000015 0.000890  1447775638
-0.000043 -0.000019 0.000001 -0.000017 0.000007 -0.000019 -0.000018 0.000896  1447775648
0.000000 0.000001 -0.000025 -0.000013 0.000029 -0.000008 0.000030 0.001024  1447775657
0.000030 -0.000032 0.000010 -0.000028 -0.000011 -0.000008 -0.000040 0.000901  1447775666
-0.000047 0.000022 -0.000003 0.000010 -0.000006 -0.000021 -0.000021 0.000882  1447775675
0.000025 -0.000000 0.000003 0.000005 0.000011 0.000004 0.000003 0.000882  1447775684
0.000003 0.000005 -0.000021 0.000018 0.000006 0.000008 0.000035 0.000886  1447775693
-0.000038 -0.000080 -0.000043 -0.000066 -0.000032 0.000089 0.000095 0.000882  1447775702
0.000178 -0.000057 0.000007 -0.000003 -0.000133 -0.000045 0.000002 0.000881  1447775711
-0.000027 -0.000022 0.000033 0.000003 0.000003 0.000005 0.000023 0.000863  1447775720
0.000043 0.000011 0.000039 -0.000005 -0.000049 -0.000048 -0.000048 0.000887  1447775729
-0.000050 -0.000063 0.000026 -0.000008 0.000203 0.000066 -0.000053 0.000877  1447775738
-0.000018 -0.000014 -0.000024 -0.000024 0.000260 0.000151 0.000217 0.000949  1447775747
-0.000005 0.000014 -0.000053 -0.000038 0.000313 0.000355 0.000790 0.000977  1447775756
-0.000006 0.000041 -0.000004 -0.000006 0.000219 0.000784 0.000761 0.001280  1447775765
-0.000005 0.000002 -0.000011 -0.000007 0.001278 0.001910 0.001151 0.001203  1447775774
-0.000003 0.000004 -0.000010 0.000016 0.001114 -0.000222 -0.043297 -0.012185  1447775783
0.000003 -0.000017 0.000011 0.000009 -0.025932 -0.010235 -0.058065 -0.012115  1447775792
0.000009 0.000007 -0.000003 0.000008 -0.076644 -0.079308 -0.048739 -0.072532  1447775801
0.000002 -0.000005 -0.000045 0.000008 -0.040769 -0.066055 -0.050553 -0.069626  1447775811
-0.000010 0.000001 -0.000000 -0.000003 -0.101241 -0.134885 -0.052129 -0.118105  1447775820
-0.000013 -0.000007 0.000047 -0.000027 -0.062844 -0.036271 0.010243 -0.062736  1447775829
0.000021 0.000029 -0.000003 0.000043 0.017014 0.000709 -0.004587 -0.003263  1447775838
0.000003 -0.000016 0.000005 0.000020 -0.000109 0.007589 0.004359 -0.017553  1447775847
0.000013 -0.000023 -0.000031 -0.000023 0.015843 0.015536 0.007454 0.004035  1447775856
0.000011 0.000003 0.000020 0.000002 0.000022 0.000014 -0.000009 0.000891  1447775865
-0.000014 -0.000004 -0.000015 -0.000047 -0.000007 0.000001 -0.000028 0.000878  1447775874
-0.000019 -0.000012 0.000024 -0.000024 -0.000006 -0.000009 -0.000035 0.000883  1447775883
-0.000020 -0.000000 -0.000017 -0.000034 0.000034 0.000023 0.000017 0.000881  1447775892
0.000001 -0.000004 -0.000031 -0.000031 0.000008 0.000003 0.000007 0.000891  1447775901
-0.000012 0.000056 0.000005 -0.000032 0.000027 0.000013 -0.000025 0.000891  1447775910
-0.000034 -0.000006 -0.000014 -0.000009 0.000001 0.000038 0.000000 0.000884  1447775919
-0.000016 -0.000005 0.000006 -0.000005 -0.000007 -0.000028 0.000004 0.000890  1447775928
0.000034 0.000014 -0.000046 -0.000000 0.000003 -0.000011 -0.000011 0.000874  1447775937
0.000033 0.000016 -0.000030 -0.000046 0.000023 0.000011 -0.000049 0.000871  1447775946
0.000009 0.000005 0.000002 -0.000002 0.000029 -0.000013 0.000024 0.000878  1447775955
-0.000001 -0.000016 0.000048 -0.000034 0.000006 -0.000027 0.000052 0.000886  1447775964
