%%
%%   +-------+--------------+  Top            This diagram illustrates what
%%   |       |              |                 the columns in this file
%%   |       |_             /\                correspond to.  Voltages are
%%   |      /+ \     +--------------+         all in volts.
%%   |     | V3 |    |      __      |
%%   |      \-_/     |     /  \     |         In addition to V1...V7, column
%%   +---+   |  +---(|----|-V2+|----|)---+    eight is the thermocouple
%%   /   |_  |  |_   |     \__/     |    |_   voltage, column nine is an
%%   \  /+ \ | /+ \  |              |   /+ \  encoded time.
%%   / | V4 ||| V5 | |              |  | V6 |
%%   \  \-_/ | \-_/  |      __      |   \-_/
%%   /   |   |  |    |     /  \     |    |
%%   +---+   |  +---(|----|-V1+|----|)---+
%%   |       |  |_   |     \__/     |
%%   8 I     | /+ \  |              |
%%   |       || V7 | +--------------+
%%   |       | \-_/         \/
%%   |       |  |           |
%%   +-------+--+-----------+  Bottom
%%
%% Measurement started Tue Nov 17 10:59:57 2015
-0.000015 0.000032 0.000041 0.000043 0.000034 -0.000001 0.000023 0.003860  1447777030
0.000013 0.000004 0.000057 0.000002 0.000005 0.000029 -0.000017 0.003886  1447777039
-0.000013 0.000005 0.000017 -0.000032 0.000063 0.000058 -0.000013 0.003895  1447777048
-0.000024 0.000017 0.000023 -0.000019 0.000055 0.000032 -0.000015 0.003906  1447777057
-0.000004 -0.000008 0.000008 0.000002 0.000034 0.000040 0.000001 0.003908  1447777066
0.000011 0.000039 0.000032 -0.000028 0.000047 0.000047 -0.000010 0.003928  1447777075
-0.000009 -0.000007 0.000076 0.000002 0.000024 -0.000005 0.000030 0.003939  1447777084
-0.000028 -0.000009 0.000063 0.000024 0.000020 0.000019 0.000031 0.003969  1447777093
0.000025 0.000036 0.000030 0.000016 0.000028 0.000052 0.000016 0.003978  1447777102
-0.000023 -0.000025 0.000030 0.000007 0.000015 0.000060 -0.000022 0.003988  1447777111
-0.000010 0.000033 0.000035 0.000012 0.000030 0.000063 0.000014 0.004015  1447777120
-0.000009 0.000053 0.000009 -0.000000 0.000046 0.000042 0.000009 0.004023  1447777129
0.000022 -0.000021 0.000063 -0.000005 0.000008 0.000026 0.000001 0.004031  1447777138
0.000026 0.000000 0.000039 0.000004 0.000016 0.000038 -0.000010 0.004047  1447777147
0.000050 -0.000010 0.000026 0.000005 0.000002 0.000043 -0.000025 0.004066  1447777156
-0.000008 0.000024 0.000074 0.000018 0.000020 0.000037 -0.000014 0.004080  1447777166
0.000016 0.000025 0.000053 0.000004 0.000017 0.000012 0.000009 0.004098  1447777175
0.000018 -0.000014 0.000004 -0.000015 0.000036 0.000032 0.000042 0.004093  1447777184
-0.000004 -0.000000 0.000028 0.000027 0.000037 0.000005 0.000017 0.004111  1447777193
-0.000003 -0.000009 0.000020 -0.000025 0.000010 0.000009 -0.000005 0.004123  1447777202
0.000040 0.000014 0.000056 -0.000001 0.000037 -0.000002 -0.000030 0.004142  1447777211
-0.000026 -0.000006 0.000023 -0.000013 0.000001 0.000017 -0.000016 0.004150  1447777220
-0.000029 -0.000018 0.000004 -0.000008 0.000020 0.000038 -0.000001 0.004163  1447777229
-0.000017 0.000010 0.000023 -0.000004 0.000006 0.000016 0.000003 0.004174  1447777238
0.000004 0.000039 0.000011 -0.000010 0.000007 0.000028 0.000016 0.004180  1447777247
-0.000006 0.000037 0.000014 -0.000340 0.000015 0.000031 0.000026 0.004184  1447777256
0.000025 0.000045 0.000002 0.000006 0.000030 0.000024 -0.000020 0.004159  1447777265
0.000015 0.000006 0.000020 0.000032 0.000023 0.000037 0.000013 0.004237  1447777274
0.000029 0.000006 0.000007 0.000003 0.000010 -0.000017 0.000018 0.004897  1447777283
0.000000 -0.000001 0.000024 0.000014 0.000003 0.000008 0.000013 0.004150  1447777292
0.000007 -0.000038 0.000023 0.000029 -0.000013 0.000017 0.000045 0.004294  1447777301
